City,Zone,Speciality,Position,Price_3M,Price_6M,Price_12M,Total Slots,Available Slots
Hyderabad,Trimulgherry,Gastroenterologist,6,5000,2000,2000,1,1
Hyderabad,Trimulgherry,General Physician,1,5500,2860,2860,1,1
Hyderabad,Trimulgherry,General Physician,6,3150,2100,2100,1,1
Hyderabad,Trimulgherry,Urologist,1,3150,2100,2100,1,0
Hyderabad,Trimulgherry,Urologist,6,3000,2000,2000,1,1
Hyderabad,Trimulgherry,ENT,1,10000,2000,2000,1,1
Hyderabad,Trimulgherry,ENT,6,6000,2000,2000,1,1
Hyderabad,Trimulgherry,General Dentistry,1,11550,4095,4095,1,0
Hyderabad,Trimulgherry,General Dentistry,6,9450,2100,2100,1,0
Hyderabad,Trimulgherry,Pulmonologist,1,6000,2000,2000,1,1
Hyderabad,Trimulgherry,Pulmonologist,6,3000,2000,2000,1,1
Hyderabad,Trimulgherry,Cardiologist,1,6000,6000,6000,2,2
Hyderabad,Trimulgherry,Cardiologist,6,3000,3000,3000,2,2
Hyderabad,Trimulgherry,General Surgeon,1,5000,2000,2000,1,1
Hyderabad,Trimulgherry,General Surgeon,6,0,2000,2000,1,1
Hyderabad,Trimulgherry,General Psychiatry,1,3150,2100,2100,1,1
Hyderabad,Trimulgherry,General Psychiatry,6,3000,2000,2000,1,1
Hyderabad,Trimulgherry,General Gynecology,1,13200,7700,7700,1,1
Hyderabad,Trimulgherry,General Gynecology,6,6600,3850,3850,1,1
Hyderabad,Trimulgherry,General Ophthalmology,1,5000,2000,2000,1,1
Hyderabad,Trimulgherry,General Ophthalmology,6,0,2000,2000,1,1
Hyderabad,Trimulgherry,Orthopaedics,1,11550,4515,4515,1,1
Hyderabad,Trimulgherry,Orthopaedics,6,6300,2258,2258,1,1
Hyderabad,Nallakunta,General Dermatology,1,3300,2200,2200,1,1
Hyderabad,Nallakunta,General Dermatology,6,3150,2100,2100,1,1
Hyderabad,Nallakunta,Neurologist,1,8000,2000,2000,1,1
Hyderabad,Nallakunta,Neurologist,6,5000,2000,2000,1,1
Hyderabad,Nallakunta,Gastroenterologist,1,5000,2000,2000,1,1
Hyderabad,Nallakunta,Gastroenterologist,6,3000,2000,2000,1,1
Hyderabad,Nallakunta,General Physician,1,3150,2100,2100,1,1
Hyderabad,Nallakunta,General Physician,6,3000,2000,2000,1,1
Hyderabad,Nallakunta,General Dentistry,1,11550,2100,2100,1,0
Hyderabad,Nallakunta,General Dentistry,6,9450,2100,2100,1,0
Hyderabad,Nallakunta,General Gynecology,1,5250,2100,2100,1,1
Hyderabad,Nallakunta,General Gynecology,6,3000,2000,2000,1,1
Hyderabad,Nallakunta,Orthopaedics,1,9000,2000,2000,1,1
Hyderabad,Nallakunta,Orthopaedics,6,5000,2000,2000,1,1
Hyderabad,Lb nagar,General Dermatology,1,15400,2200,2200,1,0
Hyderabad,Lb nagar,General Dermatology,6,12100,2200,2200,1,0
Hyderabad,Lb nagar,Neurologist,1,15400,2200,2200,1,0
Hyderabad,Lb nagar,Neurologist,6,12100,2200,2200,1,0
Hyderabad,Lb nagar,Sexologist,1,8400,2100,2100,1,0
Hyderabad,Lb nagar,Sexologist,6,6300,2100,2100,1,0
Hyderabad,Lb nagar,Physiotherapist,1,3150,2100,2100,1,0
Hyderabad,Lb nagar,Physiotherapist,6,3000,2000,2000,1,1
Hyderabad,Lb nagar,Endocrinologist,1,9450,2100,2100,1,0
Hyderabad,Lb nagar,Endocrinologist,6,5250,2100,2100,1,1
Hyderabad,Lb nagar,Gastroenterologist,1,12100,2200,2200,1,0
Hyderabad,Lb nagar,Gastroenterologist,6,6300,2100,2100,1,1
Hyderabad,Lb nagar,General Physician,1,5500,2200,2200,1,0
Hyderabad,Lb nagar,General Physician,6,3150,2100,2100,1,1
Hyderabad,Lb nagar,Urologist,1,9450,2100,2100,1,0
Hyderabad,Lb nagar,Urologist,6,5000,2000,2000,1,0
Hyderabad,Lb nagar,ENT,1,16800,2100,2100,1,1
Hyderabad,Lb nagar,ENT,6,8400,2100,2100,1,1
Hyderabad,Lb nagar,General Dentistry,1,12600,3885,3885,1,0
Hyderabad,Lb nagar,General Dentistry,6,9450,2100,2100,1,0
Hyderabad,Lb nagar,Pulmonologist,1,8400,2100,2100,1,0
Hyderabad,Lb nagar,Pulmonologist,6,5250,2100,2100,1,0
Hyderabad,Lb nagar,Cardiologist,1,6300,2100,2100,1,0
Hyderabad,Lb nagar,Cardiologist,6,3150,2100,2100,1,0
Hyderabad,Lb nagar,General Psychiatry,1,6300,6300,6300,2,2
Hyderabad,Lb nagar,General Psychiatry,6,5500,3300,3300,2,1
Hyderabad,Lb nagar,General Gynecology,1,47300,5940,5940,1,0
Hyderabad,Lb nagar,General Gynecology,6,24200,2970,2970,1,0
Hyderabad,Lb nagar,General Pediatrics,1,6300,2100,2100,1,0
Hyderabad,Lb nagar,General Pediatrics,6,3000,2000,2000,1,1
Hyderabad,Lb nagar,General Ophthalmology,1,3150,2100,2100,1,0
Hyderabad,Lb nagar,General Ophthalmology,6,3000,2000,2000,1,1
Hyderabad,Lb nagar,Orthopaedics,1,14700,9450,9450,1,0
Hyderabad,Lb nagar,Orthopaedics,6,8400,4725,4725,1,1
Hyderabad,Lb nagar,Homeopathy,1,8400,2100,2100,1,1
Hyderabad,Lb nagar,Homeopathy,6,6000,2000,2000,1,1
Hyderabad,Sanath nagar,General Dermatology,1,19950,18900,18900,1,1
Hyderabad,Sanath nagar,General Dermatology,6,14700,9450,9450,1,1
Hyderabad,Sanath nagar,Neurologist,1,3150,3150,3150,1,1
Hyderabad,Sanath nagar,Neurologist,6,3000,2000,2000,1,1
Hyderabad,Sanath nagar,Endocrinologist,1,5000,2000,2000,1,1
Hyderabad,Sanath nagar,Endocrinologist,6,5000,2000,2000,1,1
Hyderabad,Sanath nagar,Gastroenterologist,1,5000,2000,2000,1,1
Hyderabad,Sanath nagar,Gastroenterologist,6,3000,2000,2000,1,1
Hyderabad,Sanath nagar,General Physician,1,5250,3570,3570,1,1
Hyderabad,Sanath nagar,General Physician,6,3150,2100,2100,1,1
Hyderabad,Sanath nagar,Urologist,1,5250,2100,2100,1,1
Hyderabad,Sanath nagar,Urologist,6,3000,2000,2000,1,1
Hyderabad,Sanath nagar,ENT,1,8000,2000,2000,1,1
Hyderabad,Sanath nagar,ENT,6,5000,2000,2000,1,1
Hyderabad,Sanath nagar,General Dentistry,1,12600,4410,4410,1,0
Hyderabad,Sanath nagar,General Dentistry,6,9000,2100,2100,1,0
Hyderabad,Sanath nagar,General Psychiatry,1,3000,3000,3000,2,2
Hyderabad,Sanath nagar,General Psychiatry,6,3000,2000,2000,2,2
Hyderabad,Sanath nagar,General Gynecology,1,22000,2860,2860,1,1
Hyderabad,Sanath nagar,General Gynecology,6,16800,2100,2100,1,1
Hyderabad,Sanath nagar,General Alt Medicine,1,5000,3200,3200,1,1
Hyderabad,Sanath nagar,General Alt Medicine,6,3000,2000,2000,1,1
Hyderabad,Sanath nagar,General Pediatrics,1,3000,2000,2000,1,1
Hyderabad,Sanath nagar,General Pediatrics,6,3000,2000,2000,1,1
Hyderabad,Sanath nagar,Orthopaedics,1,11550,7350,7350,1,1
Hyderabad,Sanath nagar,Orthopaedics,6,6300,3675,3675,1,1
Hyderabad,Bolarum,General Dermatology,1,22000,11220,11220,1,0
Hyderabad,Bolarum,General Dermatology,6,16800,5355,5355,1,0
Hyderabad,Bolarum,Neurologist,1,9900,2200,2200,1,0
Hyderabad,Bolarum,Neurologist,6,5250,2100,2100,1,1
Hyderabad,Bolarum,Endocrinologist,1,5250,2100,2100,1,1
Hyderabad,Bolarum,Endocrinologist,6,3150,2100,2100,1,1
Hyderabad,Bolarum,Gastroenterologist,1,5250,2100,2100,1,1
Hyderabad,Bolarum,Gastroenterologist,6,3150,2100,2100,1,1
Hyderabad,Bolarum,General Physician,1,5500,2200,2200,1,0
Hyderabad,Bolarum,General Physician,6,3150,2100,2100,1,1
Hyderabad,Bolarum,Urologist,1,3300,2200,2200,1,0
Hyderabad,Bolarum,Urologist,6,3150,2100,2100,1,1
Hyderabad,Bolarum,ENT,1,13200,2200,2200,1,0
Hyderabad,Bolarum,ENT,6,6300,2100,2100,1,1
Hyderabad,Bolarum,General Dentistry,1,6600,2200,2200,1,0
Hyderabad,Bolarum,General Dentistry,6,5250,2100,2100,1,1
Hyderabad,Bolarum,Pulmonologist,1,3300,2200,2200,1,0
Hyderabad,Bolarum,Pulmonologist,6,3150,2100,2100,1,1
Hyderabad,Bolarum,Cardiologist,1,3150,2100,2100,1,0
Hyderabad,Bolarum,Cardiologist,6,3000,2000,2000,1,1
Hyderabad,Bolarum,General Psychiatry,1,5250,4725,4725,3,2
Hyderabad,Bolarum,General Psychiatry,6,3150,2363,2363,3,3
Hyderabad,Bolarum,General Gynecology,1,30000,2205,2205,1,0
Hyderabad,Bolarum,General Gynecology,6,17600,2200,2200,1,0
Hyderabad,Bolarum,General Ophthalmology,1,6000,2000,2000,1,1
Hyderabad,Bolarum,General Ophthalmology,6,3000,2000,2000,1,1
Hyderabad,Bolarum,Orthopaedics,1,13200,2200,2200,1,0
Hyderabad,Bolarum,Orthopaedics,6,6300,2100,2100,1,1
Hyderabad,Afzal gunj,General Dermatology,1,9900,2200,2200,1,1
Hyderabad,Afzal gunj,General Dermatology,6,8400,2100,2100,1,1
Hyderabad,Afzal gunj,Neurologist,1,5250,2100,2100,1,1
Hyderabad,Afzal gunj,Neurologist,6,5000,2000,2000,1,1
Hyderabad,Afzal gunj,Gastroenterologist,1,6000,2000,2000,1,1
Hyderabad,Afzal gunj,Gastroenterologist,6,5000,2000,2000,1,1
Hyderabad,Afzal gunj,General Physician,1,3150,2100,2100,1,1
Hyderabad,Afzal gunj,General Physician,6,3150,2100,2100,1,1
Hyderabad,Afzal gunj,ENT,1,9450,2100,2100,1,1
Hyderabad,Afzal gunj,ENT,6,8400,2100,2100,1,1
Hyderabad,Afzal gunj,General Dentistry,1,6300,2100,2100,1,1
Hyderabad,Afzal gunj,General Dentistry,6,3150,2100,2100,1,1
Hyderabad,Afzal gunj,General Psychiatry,1,3000,3000,3000,4,4
Hyderabad,Afzal gunj,General Psychiatry,6,3000,2000,2000,4,4
Hyderabad,Afzal gunj,General Gynecology,1,18700,2200,2200,1,0
Hyderabad,Afzal gunj,General Gynecology,6,9450,2100,2100,1,1
Hyderabad,Afzal gunj,General Pediatrics,1,8000,2000,2000,1,1
Hyderabad,Afzal gunj,General Pediatrics,6,5000,2000,2000,1,1
Hyderabad,Afzal gunj,Orthopaedics,1,12600,8400,8400,1,1
Hyderabad,Afzal gunj,Orthopaedics,6,6300,4200,4200,1,1
Indore,Indore-Cityinventory,General Dermatology,1,11990,7521,7521,2,0
Indore,Indore-Cityinventory,General Dermatology,6,9810,3761,3761,1,0
Indore,Indore-Cityinventory,Neurologist,1,3135,3135,3135,6,6
Indore,Indore-Cityinventory,Neurologist,6,3135,2090,2090,6,6
Indore,Indore-Cityinventory,Sexologist,1,5450,2180,2180,4,3
Indore,Indore-Cityinventory,Sexologist,6,5225,2090,2090,1,1
Indore,Indore-Cityinventory,Physiotherapist,1,3270,3270,3270,3,1
Indore,Indore-Cityinventory,Physiotherapist,6,3135,2090,2090,3,3
Indore,Indore-Cityinventory,Hair Transplant,1,18530,2180,2180,1,0
Indore,Indore-Cityinventory,Hair Transplant,6,9405,2090,2090,1,1
Indore,Indore-Cityinventory,Dietitian,1,3270,2180,2180,1,0
Indore,Indore-Cityinventory,Dietitian,6,3135,2090,2090,1,0
Indore,Indore-Cityinventory,Endocrinologist,1,11990,2180,2180,4,1
Indore,Indore-Cityinventory,Endocrinologist,6,9810,2180,2180,1,0
Indore,Indore-Cityinventory,Gastroenterologist,1,22990,2090,2090,1,1
Indore,Indore-Cityinventory,Gastroenterologist,6,11495,2090,2090,1,1
Indore,Indore-Cityinventory,General Physician,1,3135,3135,3135,1,1
Indore,Indore-Cityinventory,General Physician,6,3135,2090,2090,1,1
Indore,Indore-Cityinventory,Urologist,1,6270,2090,2090,1,1
Indore,Indore-Cityinventory,Urologist,6,3135,2090,2090,1,1
Indore,Indore-Cityinventory,ENT,1,8720,8175,8175,2,1
Indore,Indore-Cityinventory,ENT,6,5225,3919,3919,2,2
Indore,Indore-Cityinventory,General Dentistry,1,13080,13080,13080,4,1
Indore,Indore-Cityinventory,General Dentistry,6,9810,6540,6540,2,1
Indore,Indore-Cityinventory,Oncologist,1,5225,2090,2090,1,1
Indore,Indore-Cityinventory,Oncologist,6,3135,2090,2090,1,1
Indore,Indore-Cityinventory,Cosmetic/Plastic Surgeon,1,22990,2090,2090,1,1
Indore,Indore-Cityinventory,Cosmetic/Plastic Surgeon,6,11495,2090,2090,1,1
Indore,Indore-Cityinventory,Pulmonologist,1,8720,2180,2180,1,1
Indore,Indore-Cityinventory,Pulmonologist,6,5225,2090,2090,1,1
Indore,Indore-Cityinventory,Cardiologist,1,11495,10973,10973,3,2
Indore,Indore-Cityinventory,Cardiologist,6,9405,5486,5486,3,3
Indore,Indore-Cityinventory,Nephrologist,1,5225,3867,3867,4,4
Indore,Indore-Cityinventory,Nephrologist,6,3135,2090,2090,1,1
Indore,Indore-Cityinventory,General Surgeon,1,8360,7838,7838,4,3
Indore,Indore-Cityinventory,General Surgeon,6,5225,3919,3919,4,4
Indore,Indore-Cityinventory,Veterinarian,1,3000,2000,2000,1,1
Indore,Indore-Cityinventory,Veterinarian,6,3000,2000,2000,1,1
Indore,Indore-Cityinventory,General Psychiatry,1,6540,6540,6540,4,2
Indore,Indore-Cityinventory,General Psychiatry,6,5225,3135,3135,5,5
Indore,Indore-Cityinventory,Speech Therapist,1,3000,2000,2000,1,1
Indore,Indore-Cityinventory,Speech Therapist,6,3000,2000,2000,1,1
Indore,Indore-Cityinventory,General Gynecology,1,17440,16350,16350,3,2
Indore,Indore-Cityinventory,General Gynecology,6,12540,7838,7838,3,3
Indore,Indore-Cityinventory,General Alt Medicine,1,3135,2090,2090,1,1
Indore,Indore-Cityinventory,General Alt Medicine,6,3135,2090,2090,1,1
Indore,Indore-Cityinventory,General Pediatrics,1,5225,2195,2195,1,1
Indore,Indore-Cityinventory,General Pediatrics,6,3135,2090,2090,1,1
Indore,Indore-Cityinventory,General Ophthalmology,1,15260,2834,2834,1,1
Indore,Indore-Cityinventory,General Ophthalmology,6,11495,2090,2090,1,1
Indore,Indore-Cityinventory,Orthopaedics,1,5225,4703,4703,5,5
Indore,Indore-Cityinventory,Orthopaedics,6,5225,2351,2351,5,5
Indore,Indore-Cityinventory,Homeopathy,1,3135,2090,2090,1,1
Indore,Indore-Cityinventory,Homeopathy,6,3135,2090,2090,1,1
Indore,Palasia,General Dermatology,1,3000,2000,2000,1,1
Indore,Palasia,General Dermatology,6,3000,2000,2000,1,1
Indore,Palasia,General Physician,1,3000,2000,2000,1,1
Indore,Palasia,General Physician,6,3000,2000,2000,1,1
Indore,Palasia,General Dentistry,1,6270,6270,6270,1,0
Indore,Palasia,General Dentistry,6,5000,3000,3000,1,1
Indore,Palasia,General Psychiatry,1,5000,4500,4500,1,1
Indore,Palasia,General Psychiatry,6,5000,2250,2250,1,1
Indore,Palasia,General Gynecology,1,12540,12540,12540,3,3
Indore,Palasia,General Gynecology,6,9405,6270,6270,3,3
Indore,Sapna Sangeeta,General Dermatology,1,3135,2090,2090,1,1
Indore,Sapna Sangeeta,General Dermatology,6,3135,2090,2090,1,1
Indore,Sapna Sangeeta,Gastroenterologist,1,5000,2000,2000,1,1
Indore,Sapna Sangeeta,Gastroenterologist,6,3000,2000,2000,1,1
Indore,Sapna Sangeeta,General Physician,1,3135,2090,2090,1,1
Indore,Sapna Sangeeta,General Physician,6,3135,2090,2090,1,1
Indore,Sapna Sangeeta,ENT,1,5225,4703,4703,3,2
Indore,Sapna Sangeeta,ENT,6,5225,2351,2351,3,3
Indore,Sapna Sangeeta,General Dentistry,1,6540,3161,3161,1,0
Indore,Sapna Sangeeta,General Dentistry,6,5225,2090,2090,1,1
Indore,Sapna Sangeeta,General Psychiatry,1,3000,3000,3000,4,4
Indore,Sapna Sangeeta,General Psychiatry,6,3000,2000,2000,4,4
Indore,Sapna Sangeeta,General Gynecology,1,11495,2090,2090,1,1
Indore,Sapna Sangeeta,General Gynecology,6,9405,2090,2090,1,1
Indore,Sapna Sangeeta,General Pediatrics,1,3000,2000,2000,1,1
Indore,Sapna Sangeeta,General Pediatrics,6,3000,2000,2000,1,1
Indore,Sapna Sangeeta,General Ophthalmology,1,8000,2000,2000,1,1
Indore,Sapna Sangeeta,General Ophthalmology,6,6000,2000,2000,1,1
Indore,Sapna Sangeeta,Orthopaedics,1,3000,3000,3000,2,2
Indore,Sapna Sangeeta,Orthopaedics,6,3000,2000,2000,2,2
Indore,Vijaynagar,General Dermatology,1,3135,3135,3135,2,2
Indore,Vijaynagar,General Dermatology,6,3135,2090,2090,2,2
Indore,Vijaynagar,Neurologist,1,3135,3135,3135,6,6
Indore,Vijaynagar,Neurologist,6,3135,2090,2090,6,6
Indore,Vijaynagar,General Physician,1,3135,2404,2404,1,1
Indore,Vijaynagar,General Physician,6,3135,2090,2090,1,1
Indore,Vijaynagar,ENT,1,5450,4905,4905,1,0
Indore,Vijaynagar,ENT,6,3135,2351,2351,1,1
Indore,Vijaynagar,General Dentistry,1,11990,11009,11009,1,0
Indore,Vijaynagar,General Dentistry,6,9405,5277,5277,1,1
Indore,Vijaynagar,General Psychiatry,1,3000,3000,3000,5,5
Indore,Vijaynagar,General Psychiatry,6,3000,2000,2000,5,5
Indore,Vijaynagar,General Gynecology,1,12540,12540,12540,1,1
Indore,Vijaynagar,General Gynecology,6,9405,6270,6270,1,1
Indore,Vijaynagar,General Pediatrics,1,3000,2000,2000,1,1
Indore,Vijaynagar,General Pediatrics,6,3000,2000,2000,1,1
Indore,Vijaynagar,General Ophthalmology,1,10000,2600,2600,1,1
Indore,Vijaynagar,General Ophthalmology,6,9000,2000,2000,1,1
Indore,Vijaynagar,Orthopaedics,1,9405,9405,9405,2,2
Indore,Vijaynagar,Orthopaedics,6,8360,4703,4703,2,2
Indore,Old Indore,General Dermatology,1,3000,2000,2000,1,1
Indore,Old Indore,General Dermatology,6,3000,2000,2000,1,1
Indore,Old Indore,General Physician,1,3000,2000,2000,1,1
Indore,Old Indore,General Physician,6,3000,2000,2000,1,1
Jabalpur,Jabalpur-Cityinventory,General Dermatology,1,0,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,Gastroenterologist,1,5225,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,Gastroenterologist,6,3135,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,General Physician,1,3135,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,General Physician,6,3135,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,ENT,1,3135,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,ENT,6,3135,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,General Dentistry,1,3270,2180,2180,1,0
Jabalpur,Jabalpur-Cityinventory,General Dentistry,6,3135,2090,2090,1,0
Jabalpur,Jabalpur-Cityinventory,General Psychiatry,1,3135,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,General Psychiatry,6,3135,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,General Gynecology,1,11990,2180,2180,1,1
Jabalpur,Jabalpur-Cityinventory,General Gynecology,6,6270,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,Orthopaedics,1,5225,2090,2090,1,1
Jabalpur,Jabalpur-Cityinventory,Orthopaedics,6,3135,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,General Dermatology,1,19855,18810,18810,1,1
Jaipur,Jaipur-Cityinventory,General Dermatology,6,14630,9405,9405,1,1
Jaipur,Jaipur-Cityinventory,Neurologist,1,18530,17985,17985,1,0
Jaipur,Jaipur-Cityinventory,Neurologist,6,9405,8621,8621,1,0
Jaipur,Jaipur-Cityinventory,Sexologist,1,8720,2180,2180,4,0
Jaipur,Jaipur-Cityinventory,Sexologist,6,5225,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,Physiotherapist,1,3270,2180,2180,1,1
Jaipur,Jaipur-Cityinventory,Physiotherapist,6,3135,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,Hair Transplant,1,13080,2180,2180,1,0
Jaipur,Jaipur-Cityinventory,Hair Transplant,6,6540,2180,2180,1,1
Jaipur,Jaipur-Cityinventory,Dietitian,1,5225,2090,2090,4,4
Jaipur,Jaipur-Cityinventory,Dietitian,6,5225,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,Endocrinologist,1,6270,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,Endocrinologist,6,3135,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,Gastroenterologist,1,23980,16241,16241,1,1
Jaipur,Jaipur-Cityinventory,Gastroenterologist,6,11495,7785,7785,1,1
Jaipur,Jaipur-Cityinventory,General Physician,1,6270,6270,6270,2,2
Jaipur,Jaipur-Cityinventory,General Physician,6,5225,3135,3135,2,2
Jaipur,Jaipur-Cityinventory,Urologist,1,6270,6270,6270,6,5
Jaipur,Jaipur-Cityinventory,Urologist,6,3135,3135,3135,6,6
Jaipur,Jaipur-Cityinventory,ENT,1,6540,5341,5341,1,0
Jaipur,Jaipur-Cityinventory,ENT,6,5225,2560,2560,1,1
Jaipur,Jaipur-Cityinventory,General Dentistry,1,27250,22454,22454,4,0
Jaipur,Jaipur-Cityinventory,General Dentistry,6,20710,11227,11227,1,1
Jaipur,Jaipur-Cityinventory,Oncologist,1,3135,3135,3135,4,4
Jaipur,Jaipur-Cityinventory,Oncologist,6,3135,2090,2090,4,4
Jaipur,Jaipur-Cityinventory,Cosmetic/Plastic Surgeon,1,11990,4469,4469,1,1
Jaipur,Jaipur-Cityinventory,Cosmetic/Plastic Surgeon,6,9405,2142,2142,1,1
Jaipur,Jaipur-Cityinventory,Pulmonologist,1,11495,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,Pulmonologist,6,6270,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,Cardiologist,1,8360,7838,7838,2,2
Jaipur,Jaipur-Cityinventory,Cardiologist,6,5225,3919,3919,2,1
Jaipur,Jaipur-Cityinventory,Nephrologist,1,5225,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,Nephrologist,6,3135,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,General Surgeon,1,8360,7838,7838,3,3
Jaipur,Jaipur-Cityinventory,General Surgeon,6,5225,3919,3919,3,3
Jaipur,Jaipur-Cityinventory,Veterinarian,1,3000,2000,2000,1,1
Jaipur,Jaipur-Cityinventory,Veterinarian,6,3000,2000,2000,1,1
Jaipur,Jaipur-Cityinventory,General Psychiatry,1,8720,8175,8175,4,3
Jaipur,Jaipur-Cityinventory,General Psychiatry,6,6270,3919,3919,6,6
Jaipur,Jaipur-Cityinventory,Speech Therapist,1,3135,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,Speech Therapist,6,3135,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,General Gynecology,1,18530,17985,17985,4,3
Jaipur,Jaipur-Cityinventory,General Gynecology,6,9405,8621,8621,4,4
Jaipur,Jaipur-Cityinventory,General Alt Medicine,1,3270,2180,2180,1,0
Jaipur,Jaipur-Cityinventory,General Alt Medicine,6,3270,2180,2180,1,1
Jaipur,Jaipur-Cityinventory,General Pediatrics,1,5450,2180,2180,1,1
Jaipur,Jaipur-Cityinventory,General Pediatrics,6,3135,2090,2090,1,1
Jaipur,Jaipur-Cityinventory,General Ophthalmology,1,11495,7838,7838,1,1
